ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Context,Frequency
156_monticiano_0074-0073-02d0,156_monticiano,0074-0073-02d0,tsː,,,tuscan,,17
157_sanroccoapilli_0074-0073-02d0,157_sanroccoapilli,0074-0073-02d0,tsː,,,tuscan,,18
158_pari_0074-0073-02d0,158_pari,0074-0073-02d0,tsː,,,tuscan,,16
159_cascianodimurlo_0074-0073-02d0,159_cascianodimurlo,0074-0073-02d0,tsː,,,tuscan,,14
160_monteronidarbia_0074-0073-02d0,160_monteronidarbia,0074-0073-02d0,tsː,,,tuscan,,15
161_pontedarbia_0074-0073-02d0,161_pontedarbia,0074-0073-02d0,tsː,,,tuscan,,18
162_montalcino_0074-0073-02d0,162_montalcino,0074-0073-02d0,tsː,,,tuscan,,16
163_chiusuredasciano_0074-0073-02d0,163_chiusuredasciano,0074-0073-02d0,tsː,,,tuscan,,15
164_asciano_0074-0073-02d0,164_asciano,0074-0073-02d0,tsː,,,tuscan,,14
165_sanquiricodorcia_0074-0073-02d0,165_sanquiricodorcia,0074-0073-02d0,tsː,,,tuscan,,17
167_sinalunga_0074-0073-02d0,167_sinalunga,0074-0073-02d0,tsː,,,tuscan,,15
168_lucignanoinvaldichiana_0074-0073-02d0,168_lucignanoinvaldichiana,0074-0073-02d0,tsː,,,tuscan,,13
169_torritastazione_0074-0073-02d0,169_torritastazione,0074-0073-02d0,tsː,,,tuscan,,15
170_montepulciano_0074-0073-02d0,170_montepulciano,0074-0073-02d0,tsː,,,tuscan,,16
171_foianodellachiana_0074-0073-02d0,171_foianodellachiana,0074-0073-02d0,tsː,,,tuscan,,17
172_valiano_0074-0073-02d0,172_valiano,0074-0073-02d0,tsː,,,tuscan,,15
173_montallese_0074-0073-02d0,173_montallese,0074-0073-02d0,tsː,,,tuscan,,15
174_cortona_0074-0073-02d0,174_cortona,0074-0073-02d0,tsː,,,tuscan,,15
175_terontola_0074-0073-02d0,175_terontola,0074-0073-02d0,tsː,,,tuscan,,17
176_mercataledicortona_0074-0073-02d0,176_mercataledicortona,0074-0073-02d0,tsː,,,tuscan,,11
177_marciana_0074-0073-02d0,177_marciana,0074-0073-02d0,tsː,,,tuscan,,18
178_procchio_0074-0073-02d0,178_procchio,0074-0073-02d0,tsː,,,tuscan,,13
180_rionellelba_0074-0073-02d0,180_rionellelba,0074-0073-02d0,tsː,,,tuscan,,16
181_piombino_0074-0073-02d0,181_piombino,0074-0073-02d0,tsː,,,tuscan,,18
184_buriano_0074-0073-02d0,184_buriano,0074-0073-02d0,tsː,,,tuscan,,17
186_montepescali_0074-0073-02d0,186_montepescali,0074-0073-02d0,tsː,,,tuscan,,11
187_batignano_0074-0073-02d0,187_batignano,0074-0073-02d0,tsː,,,tuscan,,15
189_campagnatico_0074-0073-02d0,189_campagnatico,0074-0073-02d0,tsː,,,tuscan,,16
19_brandeglio_0074-0073-02d0,19_brandeglio,0074-0073-02d0,tsː,,,tuscan,,12
191_sassodombrone_0074-0073-02d0,191_sassodombrone,0074-0073-02d0,tsː,,,tuscan,,13
193_monticelloamiata_0074-0073-02d0,193_monticelloamiata,0074-0073-02d0,tsː,,,tuscan,,18
194_seggiano_0074-0073-02d0,194_seggiano,0074-0073-02d0,tsː,,,tuscan,,15
195_santafiora_0074-0073-02d0,195_santafiora,0074-0073-02d0,tsː,,,tuscan,,15
196_castigliondorcia_0074-0073-02d0,196_castigliondorcia,0074-0073-02d0,tsː,,,tuscan,,16
197_campigliadorcia_0074-0073-02d0,197_campigliadorcia,0074-0073-02d0,tsː,,,tuscan,,19
198_piancastagnaio_0074-0073-02d0,198_piancastagnaio,0074-0073-02d0,tsː,,,tuscan,,17
199_contignano_0074-0073-02d0,199_contignano,0074-0073-02d0,tsː,,,tuscan,,17
200_cellesulrigo_0074-0073-02d0,200_cellesulrigo,0074-0073-02d0,tsː,,,tuscan,,15
201_cetona_0074-0073-02d0,201_cetona,0074-0073-02d0,tsː,,,tuscan,,14
202_pomonte_0074-0073-02d0,202_pomonte,0074-0073-02d0,tsː,,,tuscan,,14
204_capoliveri_0074-0073-02d0,204_capoliveri,0074-0073-02d0,tsː,,,tuscan,,12
205_castigliondellapescaia_0074-0073-02d0,205_castigliondellapescaia,0074-0073-02d0,tsː,,,tuscan,,18
206_alberese_0074-0073-02d0,206_alberese,0074-0073-02d0,tsː,,,tuscan,,15
207_talamone_0074-0073-02d0,207_talamone,0074-0073-02d0,tsː,,,tuscan,,16
209_montiano_0074-0073-02d0,209_montiano,0074-0073-02d0,tsː,,,tuscan,,14
210_maglianointoscana_0074-0073-02d0,210_maglianointoscana,0074-0073-02d0,tsː,,,tuscan,,18
211_montorgiali_0074-0073-02d0,211_montorgiali,0074-0073-02d0,tsː,,,tuscan,,18
212_pereta_0074-0073-02d0,212_pereta,0074-0073-02d0,tsː,,,tuscan,,17
213_cana_0074-0073-02d0,213_cana,0074-0073-02d0,tsː,,,tuscan,,17
214_saturnia_0074-0073-02d0,214_saturnia,0074-0073-02d0,tsː,,,tuscan,,17
217_selvena_0074-0073-02d0,217_selvena,0074-0073-02d0,tsː,,,tuscan,,13
219_sorano_0074-0073-02d0,219_sorano,0074-0073-02d0,tsː,,,tuscan,,12
220_castellottieri_0074-0073-02d0,220_castellottieri,0074-0073-02d0,tsː,,,tuscan,,15
221_gigliocastello_0074-0073-02d0,221_gigliocastello,0074-0073-02d0,tsː,,,tuscan,,15
222_portosantostefano_0074-0073-02d0,222_portosantostefano,0074-0073-02d0,tsː,,,tuscan,,14
223_orbetello_0074-0073-02d0,223_orbetello,0074-0073-02d0,tsː,,,tuscan,,16
224_capalbio_0074-0073-02d0,224_capalbio,0074-0073-02d0,tsː,,,tuscan,,16
24_spedaletto_0074-0073-02d0,24_spedaletto,0074-0073-02d0,tsː,,,tuscan,,10
25_castellodisambuca_0074-0073-02d0,25_castellodisambuca,0074-0073-02d0,tsː,,,tuscan,,13
26_treppio_0074-0073-02d0,26_treppio,0074-0073-02d0,tsː,,,tuscan,,17
33_pietrasanta_0074-0073-02d0,33_pietrasanta,0074-0073-02d0,tsː,,,tuscan,,17
35_vecchiano_0074-0073-02d0,35_vecchiano,0074-0073-02d0,tsː,,,tuscan,,15
36_piazzano_0074-0073-02d0,36_piazzano,0074-0073-02d0,tsː,,,tuscan,,16
37_pescaglia_0074-0073-02d0,37_pescaglia,0074-0073-02d0,tsː,,,tuscan,,17
40_marlia_0074-0073-02d0,40_marlia,0074-0073-02d0,tsː,,,tuscan,,12
41_porcari_0074-0073-02d0,41_porcari,0074-0073-02d0,tsː,,,tuscan,,12
42_villabasilica_0074-0073-02d0,42_villabasilica,0074-0073-02d0,tsː,,,tuscan,,11
43_staffoli_0074-0073-02d0,43_staffoli,0074-0073-02d0,tsː,,,tuscan,,16
45_pontito_0074-0073-02d0,45_pontito,0074-0073-02d0,tsː,,,tuscan,,12
48_cerretoguidi_0074-0073-02d0,48_cerretoguidi,0074-0073-02d0,tsː,,,tuscan,,14
49_gello_0074-0073-02d0,49_gello,0074-0073-02d0,tsː,,,tuscan,,16
50_porciano_0074-0073-02d0,50_porciano,0074-0073-02d0,tsː,,,tuscan,,14
52_artimino_0074-0073-02d0,52_artimino,0074-0073-02d0,tsː,,,tuscan,,13
54_figlinediprato_0074-0073-02d0,54_figlinediprato,0074-0073-02d0,tsː,,,tuscan,,17
56_legri_0074-0073-02d0,56_legri,0074-0073-02d0,tsː,,,tuscan,,18
64_stia_0074-0073-02d0,64_stia,0074-0073-02d0,tsː,,,tuscan,,16
65_borgoallacollina_0074-0073-02d0,65_borgoallacollina,0074-0073-02d0,tsː,,,tuscan,,13
66_badiaprataglia_0074-0073-02d0,66_badiaprataglia,0074-0073-02d0,tsː,,,tuscan,,15
69_mortaiolo_0074-0073-02d0,69_mortaiolo,0074-0073-02d0,tsː,,,tuscan,,18
71_fauglia_0074-0073-02d0,71_fauglia,0074-0073-02d0,tsː,,,tuscan,,16
73_pontedera_0074-0073-02d0,73_pontedera,0074-0073-02d0,tsː,,,tuscan,,18
74_santopietroinbelvedere_0074-0073-02d0,74_santopietroinbelvedere,0074-0073-02d0,tsː,,,tuscan,,18
77_castelfiorentino_0074-0073-02d0,77_castelfiorentino,0074-0073-02d0,tsː,,,tuscan,,15
79_certaldo_0074-0073-02d0,79_certaldo,0074-0073-02d0,tsː,,,tuscan,,15
82_montefiridolfi_0074-0073-02d0,82_montefiridolfi,0074-0073-02d0,tsː,,,tuscan,,19
83_pozzolatico_0074-0073-02d0,83_pozzolatico,0074-0073-02d0,tsː,,,tuscan,,16
86_incisainvaldarno_0074-0073-02d0,86_incisainvaldarno,0074-0073-02d0,tsː,,,tuscan,,16
90_montemignaio_0074-0073-02d0,90_montemignaio,0074-0073-02d0,tsː,,,tuscan,,15
92_raggiolo_0074-0073-02d0,92_raggiolo,0074-0073-02d0,tsː,,,tuscan,,17
93_castiglionfibocchi_0074-0073-02d0,93_castiglionfibocchi,0074-0073-02d0,tsː,,,tuscan,,18
94_talla_0074-0073-02d0,94_talla,0074-0073-02d0,tsː,,,tuscan,,14
95_castelfocognano_0074-0073-02d0,95_castelfocognano,0074-0073-02d0,tsː,,,tuscan,,17
96_campidibibbiena_0074-0073-02d0,96_campidibibbiena,0074-0073-02d0,tsː,,,tuscan,,14
98_subbiano_0074-0073-02d0,98_subbiano,0074-0073-02d0,tsː,,,tuscan,,14
99_chiusidellaverna_0074-0073-02d0,99_chiusidellaverna,0074-0073-02d0,tsː,,,tuscan,,19
103_sansepolcro_0074-0073-02d0,103_sansepolcro,0074-0073-02d0,tsː,,,tuscan,,14
132_perginevaldarno_0074-0073-02d0,132_perginevaldarno,0074-0073-02d0,tsː,,,tuscan,,15
141_capraia_0074-0073-02d0,141_capraia,0074-0073-02d0,tsː,,,tuscan,,11
17_barga_0074-0073-02d0,17_barga,0074-0073-02d0,tsː,,,tuscan,,14
208_istiadombrone_0074-0073-02d0,208_istiadombrone,0074-0073-02d0,tsː,,,tuscan,,13
30_ronta_0074-0073-02d0,30_ronta,0074-0073-02d0,tsː,,,tuscan,,16
39_anchiano_0074-0073-02d0,39_anchiano,0074-0073-02d0,tsː,,,tuscan,,12
58_molindelpiano_0074-0073-02d0,58_molindelpiano,0074-0073-02d0,tsː,,,tuscan,,19
60_rufina_0074-0073-02d0,60_rufina,0074-0073-02d0,tsː,,,tuscan,,15
61_tosi_0074-0073-02d0,61_tosi,0074-0073-02d0,tsː,,,tuscan,,17
72_buti_0074-0073-02d0,72_buti,0074-0073-02d0,tsː,,,tuscan,,12
81_barberinovaldelsa_0074-0073-02d0,81_barberinovaldelsa,0074-0073-02d0,tsː,,,tuscan,,17
87_cavriglia_0074-0073-02d0,87_cavriglia,0074-0073-02d0,tsː,,,tuscan,,13
11_arni_0074-0073-02d0,11_arni,0074-0073-02d0,tsː,,,tuscan,,13
128_raddainchianti_0074-0073-02d0,128_raddainchianti,0074-0073-02d0,tsː,,,tuscan,,15
140_monterchi_0074-0073-02d0,140_monterchi,0074-0073-02d0,tsː,,,tuscan,,14
15_vergemoli_0074-0073-02d0,15_vergemoli,0074-0073-02d0,tsː,,,tuscan,,17
16_pievefosciana_0074-0073-02d0,16_pievefosciana,0074-0073-02d0,tsː,,,tuscan,,12
179_portoferraio_0074-0073-02d0,179_portoferraio,0074-0073-02d0,tsː,,,tuscan,,15
192_camigliano_0074-0073-02d0,192_camigliano,0074-0073-02d0,tsː,,,tuscan,,17
216_semproniano_0074-0073-02d0,216_semproniano,0074-0073-02d0,tsː,,,tuscan,,15
29_firenzuola_0074-0073-02d0,29_firenzuola,0074-0073-02d0,tsː,,,tuscan,,18
38_vorno_0074-0073-02d0,38_vorno,0074-0073-02d0,tsː,,,tuscan,,13
63_castagnodandrea_0074-0073-02d0,63_castagnodandrea,0074-0073-02d0,tsː,,,tuscan,,18
12_vaglidisotto_0074-0073-02d0,12_vaglidisotto,0074-0073-02d0,tsː,,,tuscan,,9
129_nusenna_0074-0073-02d0,129_nusenna,0074-0073-02d0,tsː,,,tuscan,,14
131_ambra_0074-0073-02d0,131_ambra,0074-0073-02d0,tsː,,,tuscan,,15
89_piandisco_0074-0073-02d0,89_piandisco,0074-0073-02d0,tsː,,,tuscan,,15
97_ceciliano_0074-0073-02d0,97_ceciliano,0074-0073-02d0,tsː,,,tuscan,,13
13_stazzema_0074-0073-02d0,13_stazzema,0074-0073-02d0,tsː,,,tuscan,,10
67_caraffaello_007a-02d0,67_caraffaello,007a-02d0,zː,,,tuscan,,2
72_buti_007a-02d0,72_buti,007a-02d0,zː,,,tuscan,,2
100_capresemichelangelo_0064-0292,100_capresemichelangelo,0064-0292,dʒ,,,tuscan,,2
101_pievesantostefano_0064-0292,101_pievesantostefano,0064-0292,dʒ,,,tuscan,,3
102_anghiari_0064-0292,102_anghiari,0064-0292,dʒ,,,tuscan,,1
105_sestino_0064-0292,105_sestino,0064-0292,dʒ,,,tuscan,,7
106_antignano_0064-0292,106_antignano,0064-0292,dʒ,,,tuscan,,7
107_rosignanomarittimo_0064-0292,107_rosignanomarittimo,0064-0292,dʒ,,,tuscan,,8
108_cecina_0064-0292,108_cecina,0064-0292,dʒ,,,tuscan,,6
109_orcianopisano_0064-0292,109_orcianopisano,0064-0292,dʒ,,,tuscan,,7
11_arni_0064-0292,11_arni,0064-0292,dʒ,,,tuscan,,8
110_bibbona_0064-0292,110_bibbona,0064-0292,dʒ,,,tuscan,,6
111_riparbella_0064-0292,111_riparbella,0064-0292,dʒ,,,tuscan,,8
112_chianni_0064-0292,112_chianni,0064-0292,dʒ,,,tuscan,,7
114_laiatico_0064-0292,114_laiatico,0064-0292,dʒ,,,tuscan,,7
115_montecatinivaldicecina_0064-0292,115_montecatinivaldicecina,0064-0292,dʒ,,,tuscan,,6
116_volterra_0064-0292,116_volterra,0064-0292,dʒ,,,tuscan,,8
117_pomarance_0064-0292,117_pomarance,0064-0292,dʒ,,,tuscan,,6
118_iano_0064-0292,118_iano,0064-0292,dʒ,,,tuscan,,3
119_castelsangimignano_0064-0292,119_castelsangimignano,0064-0292,dʒ,,,tuscan,,5
12_vaglidisotto_0064-0292,12_vaglidisotto,0064-0292,dʒ,,,tuscan,,5
120_sangimignano_0064-0292,120_sangimignano,0064-0292,dʒ,,,tuscan,,7
121_mensano_0064-0292,121_mensano,0064-0292,dʒ,,,tuscan,,4
122_collevaldelsa_0064-0292,122_collevaldelsa,0064-0292,dʒ,,,tuscan,,8
123_maggiano_0064-0292,123_maggiano,0064-0292,dʒ,,,tuscan,,6
124_ancaiano_0064-0292,124_ancaiano,0064-0292,dʒ,,,tuscan,,7
125_costalpino_0064-0292,125_costalpino,0064-0292,dʒ,,,tuscan,,6
126_fonterutoli_0064-0292,126_fonterutoli,0064-0292,dʒ,,,tuscan,,3
127_quercegrossa_0064-0292,127_quercegrossa,0064-0292,dʒ,,,tuscan,,6
128_raddainchianti_0064-0292,128_raddainchianti,0064-0292,dʒ,,,tuscan,,7
130_torreacastello_0064-0292,130_torreacastello,0064-0292,dʒ,,,tuscan,,5
131_ambra_0064-0292,131_ambra,0064-0292,dʒ,,,tuscan,,6
133_montesansavino_0064-0292,133_montesansavino,0064-0292,dʒ,,,tuscan,,2
134_civitellainvaldichiana_0064-0292,134_civitellainvaldichiana,0064-0292,dʒ,,,tuscan,,2
135_olmo_0064-0292,135_olmo,0064-0292,dʒ,,,tuscan,,4
136_brolio_0064-0292,136_brolio,0064-0292,dʒ,,,tuscan,,5
137_castiglionfiorentino_0064-0292,137_castiglionfiorentino,0064-0292,dʒ,,,tuscan,,5
14_camporgiano_0064-0292,14_camporgiano,0064-0292,dʒ,,,tuscan,,7
142_sanvincenzo_0064-0292,142_sanvincenzo,0064-0292,dʒ,,,tuscan,,7
144_castagnetocarducci_0064-0292,144_castagnetocarducci,0064-0292,dʒ,,,tuscan,,7
145_bolgheri_0064-0292,145_bolgheri,0064-0292,dʒ,,,tuscan,,7
146_suvereto_0064-0292,146_suvereto,0064-0292,dʒ,,,tuscan,,6
147_monteverdimarittimo_0064-0292,147_monteverdimarittimo,0064-0292,dʒ,,,tuscan,,6
148_serrazzano_0064-0292,148_serrazzano,0064-0292,dʒ,,,tuscan,,3
149_monterotondomarittimo_0064-0292,149_monterotondomarittimo,0064-0292,dʒ,,,tuscan,,7
15_vergemoli_0064-0292,15_vergemoli,0064-0292,dʒ,,,tuscan,,8
150_massamarittima_0064-0292,150_massamarittima,0064-0292,dʒ,,,tuscan,,5
151_castelnuovoinvaldicecina_0064-0292,151_castelnuovoinvaldicecina,0064-0292,dʒ,,,tuscan,,6
152_montecastellipisano_0064-0292,152_montecastellipisano,0064-0292,dʒ,,,tuscan,,8
153_montieri_0064-0292,153_montieri,0064-0292,dʒ,,,tuscan,,4
154_frosini_0064-0292,154_frosini,0064-0292,dʒ,,,tuscan,,8
155_torniella_0064-0292,155_torniella,0064-0292,dʒ,,,tuscan,,6
156_monticiano_0064-0292,156_monticiano,0064-0292,dʒ,,,tuscan,,7
157_sanroccoapilli_0064-0292,157_sanroccoapilli,0064-0292,dʒ,,,tuscan,,8
158_pari_0064-0292,158_pari,0064-0292,dʒ,,,tuscan,,6
159_cascianodimurlo_0064-0292,159_cascianodimurlo,0064-0292,dʒ,,,tuscan,,5
16_pievefosciana_0064-0292,16_pievefosciana,0064-0292,dʒ,,,tuscan,,6
160_monteronidarbia_0064-0292,160_monteronidarbia,0064-0292,dʒ,,,tuscan,,7
161_pontedarbia_0064-0292,161_pontedarbia,0064-0292,dʒ,,,tuscan,,7
162_montalcino_0064-0292,162_montalcino,0064-0292,dʒ,,,tuscan,,6
163_chiusuredasciano_0064-0292,163_chiusuredasciano,0064-0292,dʒ,,,tuscan,,8
164_asciano_0064-0292,164_asciano,0064-0292,dʒ,,,tuscan,,6
165_sanquiricodorcia_0064-0292,165_sanquiricodorcia,0064-0292,dʒ,,,tuscan,,7
166_castelmuzio_0064-0292,166_castelmuzio,0064-0292,dʒ,,,tuscan,,7
167_sinalunga_0064-0292,167_sinalunga,0064-0292,dʒ,,,tuscan,,4
168_lucignanoinvaldichiana_0064-0292,168_lucignanoinvaldichiana,0064-0292,dʒ,,,tuscan,,2
169_torritastazione_0064-0292,169_torritastazione,0064-0292,dʒ,,,tuscan,,5
170_montepulciano_0064-0292,170_montepulciano,0064-0292,dʒ,,,tuscan,,7
171_foianodellachiana_0064-0292,171_foianodellachiana,0064-0292,dʒ,,,tuscan,,3
172_valiano_0064-0292,172_valiano,0064-0292,dʒ,,,tuscan,,2
173_montallese_0064-0292,173_montallese,0064-0292,dʒ,,,tuscan,,6
175_terontola_0064-0292,175_terontola,0064-0292,dʒ,,,tuscan,,1
177_marciana_0064-0292,177_marciana,0064-0292,dʒ,,,tuscan,,6
178_procchio_0064-0292,178_procchio,0064-0292,dʒ,,,tuscan,,7
179_portoferraio_0064-0292,179_portoferraio,0064-0292,dʒ,,,tuscan,,6
180_rionellelba_0064-0292,180_rionellelba,0064-0292,dʒ,,,tuscan,,5
181_piombino_0064-0292,181_piombino,0064-0292,dʒ,,,tuscan,,7
182_riotorto_0064-0292,182_riotorto,0064-0292,dʒ,,,tuscan,,7
184_buriano_0064-0292,184_buriano,0064-0292,dʒ,,,tuscan,,6
185_montemassi_0064-0292,185_montemassi,0064-0292,dʒ,,,tuscan,,7
186_montepescali_0064-0292,186_montepescali,0064-0292,dʒ,,,tuscan,,4
187_batignano_0064-0292,187_batignano,0064-0292,dʒ,,,tuscan,,7
188_roccastrada_0064-0292,188_roccastrada,0064-0292,dʒ,,,tuscan,,6
189_campagnatico_0064-0292,189_campagnatico,0064-0292,dʒ,,,tuscan,,7
190_civitellamarittima_0064-0292,190_civitellamarittima,0064-0292,dʒ,,,tuscan,,7
191_sassodombrone_0064-0292,191_sassodombrone,0064-0292,dʒ,,,tuscan,,7
192_camigliano_0064-0292,192_camigliano,0064-0292,dʒ,,,tuscan,,7
193_monticelloamiata_0064-0292,193_monticelloamiata,0064-0292,dʒ,,,tuscan,,7
194_seggiano_0064-0292,194_seggiano,0064-0292,dʒ,,,tuscan,,8
195_santafiora_0064-0292,195_santafiora,0064-0292,dʒ,,,tuscan,,4
196_castigliondorcia_0064-0292,196_castigliondorcia,0064-0292,dʒ,,,tuscan,,7
197_campigliadorcia_0064-0292,197_campigliadorcia,0064-0292,dʒ,,,tuscan,,6
198_piancastagnaio_0064-0292,198_piancastagnaio,0064-0292,dʒ,,,tuscan,,7
199_contignano_0064-0292,199_contignano,0064-0292,dʒ,,,tuscan,,8
200_cellesulrigo_0064-0292,200_cellesulrigo,0064-0292,dʒ,,,tuscan,,6
201_cetona_0064-0292,201_cetona,0064-0292,dʒ,,,tuscan,,7
202_pomonte_0064-0292,202_pomonte,0064-0292,dʒ,,,tuscan,,4
203_lapila_0064-0292,203_lapila,0064-0292,dʒ,,,tuscan,,6
204_capoliveri_0064-0292,204_capoliveri,0064-0292,dʒ,,,tuscan,,5
205_castigliondellapescaia_0064-0292,205_castigliondellapescaia,0064-0292,dʒ,,,tuscan,,7
206_alberese_0064-0292,206_alberese,0064-0292,dʒ,,,tuscan,,6
209_montiano_0064-0292,209_montiano,0064-0292,dʒ,,,tuscan,,8
21_popiglio_0064-0292,21_popiglio,0064-0292,dʒ,,,tuscan,,7
210_maglianointoscana_0064-0292,210_maglianointoscana,0064-0292,dʒ,,,tuscan,,7
211_montorgiali_0064-0292,211_montorgiali,0064-0292,dʒ,,,tuscan,,7
212_pereta_0064-0292,212_pereta,0064-0292,dʒ,,,tuscan,,8
213_cana_0064-0292,213_cana,0064-0292,dʒ,,,tuscan,,5
214_saturnia_0064-0292,214_saturnia,0064-0292,dʒ,,,tuscan,,8
215_manciano_0064-0292,215_manciano,0064-0292,dʒ,,,tuscan,,6
216_semproniano_0064-0292,216_semproniano,0064-0292,dʒ,,,tuscan,,6
217_selvena_0064-0292,217_selvena,0064-0292,dʒ,,,tuscan,,8
218_pitigliano_0064-0292,218_pitigliano,0064-0292,dʒ,,,tuscan,,7
22_prunetta_0064-0292,22_prunetta,0064-0292,dʒ,,,tuscan,,5
220_castellottieri_0064-0292,220_castellottieri,0064-0292,dʒ,,,tuscan,,6
221_gigliocastello_0064-0292,221_gigliocastello,0064-0292,dʒ,,,tuscan,,5
222_portosantostefano_0064-0292,222_portosantostefano,0064-0292,dʒ,,,tuscan,,4
223_orbetello_0064-0292,223_orbetello,0064-0292,dʒ,,,tuscan,,6
224_capalbio_0064-0292,224_capalbio,0064-0292,dʒ,,,tuscan,,8
23_orsigna_0064-0292,23_orsigna,0064-0292,dʒ,,,tuscan,,5
25_castellodisambuca_0064-0292,25_castellodisambuca,0064-0292,dʒ,,,tuscan,,5
26_treppio_0064-0292,26_treppio,0064-0292,dʒ,,,tuscan,,6
27_mercataledivernio_0064-0292,27_mercataledivernio,0064-0292,dʒ,,,tuscan,,6
28_barberinodimugello_0064-0292,28_barberinodimugello,0064-0292,dʒ,,,tuscan,,5
30_ronta_0064-0292,30_ronta,0064-0292,dʒ,,,tuscan,,4
33_pietrasanta_0064-0292,33_pietrasanta,0064-0292,dʒ,,,tuscan,,7
36_piazzano_0064-0292,36_piazzano,0064-0292,dʒ,,,tuscan,,7
37_pescaglia_0064-0292,37_pescaglia,0064-0292,dʒ,,,tuscan,,7
38_vorno_0064-0292,38_vorno,0064-0292,dʒ,,,tuscan,,6
49_gello_0064-0292,49_gello,0064-0292,dʒ,,,tuscan,,7
52_artimino_0064-0292,52_artimino,0064-0292,dʒ,,,tuscan,,4
53_sangiustoinpiazzanese_0064-0292,53_sangiustoinpiazzanese,0064-0292,dʒ,,,tuscan,,7
54_figlinediprato_0064-0292,54_figlinediprato,0064-0292,dʒ,,,tuscan,,6
55_peretola_0064-0292,55_peretola,0064-0292,dʒ,,,tuscan,,7
56_legri_0064-0292,56_legri,0064-0292,dʒ,,,tuscan,,7
57_vaglia_0064-0292,57_vaglia,0064-0292,dʒ,,,tuscan,,7
58_molindelpiano_0064-0292,58_molindelpiano,0064-0292,dʒ,,,tuscan,,7
59_vicchio_0064-0292,59_vicchio,0064-0292,dʒ,,,tuscan,,4
61_tosi_0064-0292,61_tosi,0064-0292,dʒ,,,tuscan,,6
62_dicomano_0064-0292,62_dicomano,0064-0292,dʒ,,,tuscan,,8
63_castagnodandrea_0064-0292,63_castagnodandrea,0064-0292,dʒ,,,tuscan,,6
66_badiaprataglia_0064-0292,66_badiaprataglia,0064-0292,dʒ,,,tuscan,,4
68_marinadipisa_0064-0292,68_marinadipisa,0064-0292,dʒ,,,tuscan,,8
69_mortaiolo_0064-0292,69_mortaiolo,0064-0292,dʒ,,,tuscan,,7
7_sillano_0064-0292,7_sillano,0064-0292,dʒ,,,tuscan,,9
71_fauglia_0064-0292,71_fauglia,0064-0292,dʒ,,,tuscan,,7
73_pontedera_0064-0292,73_pontedera,0064-0292,dʒ,,,tuscan,,6
74_santopietroinbelvedere_0064-0292,74_santopietroinbelvedere,0064-0292,dʒ,,,tuscan,,7
75_palaia_0064-0292,75_palaia,0064-0292,dʒ,,,tuscan,,6
77_castelfiorentino_0064-0292,77_castelfiorentino,0064-0292,dʒ,,,tuscan,,5
78_montelupofiorentino_0064-0292,78_montelupofiorentino,0064-0292,dʒ,,,tuscan,,7
79_certaldo_0064-0292,79_certaldo,0064-0292,dʒ,,,tuscan,,5
80_montespertoli_0064-0292,80_montespertoli,0064-0292,dʒ,,,tuscan,,7
81_barberinovaldelsa_0064-0292,81_barberinovaldelsa,0064-0292,dʒ,,,tuscan,,7
82_montefiridolfi_0064-0292,82_montefiridolfi,0064-0292,dʒ,,,tuscan,,6
83_pozzolatico_0064-0292,83_pozzolatico,0064-0292,dʒ,,,tuscan,,6
84_greveinchianti_0064-0292,84_greveinchianti,0064-0292,dʒ,,,tuscan,,6
85_sandonatoincollina_0064-0292,85_sandonatoincollina,0064-0292,dʒ,,,tuscan,,5
88_sangiovannivaldarno_0064-0292,88_sangiovannivaldarno,0064-0292,dʒ,,,tuscan,,7
89_piandisco_0064-0292,89_piandisco,0064-0292,dʒ,,,tuscan,,5
91_lorociuffenna_0064-0292,91_lorociuffenna,0064-0292,dʒ,,,tuscan,,7
92_raggiolo_0064-0292,92_raggiolo,0064-0292,dʒ,,,tuscan,,5
93_castiglionfibocchi_0064-0292,93_castiglionfibocchi,0064-0292,dʒ,,,tuscan,,4
95_castelfocognano_0064-0292,95_castelfocognano,0064-0292,dʒ,,,tuscan,,4
97_ceciliano_0064-0292,97_ceciliano,0064-0292,dʒ,,,tuscan,,2
98_subbiano_0064-0292,98_subbiano,0064-0292,dʒ,,,tuscan,,3
113_querceto_0064-0292,113_querceto,0064-0292,dʒ,,,tuscan,,4
129_nusenna_0064-0292,129_nusenna,0064-0292,dʒ,,,tuscan,,5
141_capraia_0064-0292,141_capraia,0064-0292,dʒ,,,tuscan,,4
143_caldanaterme_0064-0292,143_caldanaterme,0064-0292,dʒ,,,tuscan,,6
17_barga_0064-0292,17_barga,0064-0292,dʒ,,,tuscan,,5
183_scarlino_0064-0292,183_scarlino,0064-0292,dʒ,,,tuscan,,4
19_brandeglio_0064-0292,19_brandeglio,0064-0292,dʒ,,,tuscan,,4
207_talamone_0064-0292,207_talamone,0064-0292,dʒ,,,tuscan,,8
208_istiadombrone_0064-0292,208_istiadombrone,0064-0292,dʒ,,,tuscan,,5
29_firenzuola_0064-0292,29_firenzuola,0064-0292,dʒ,,,tuscan,,5
35_vecchiano_0064-0292,35_vecchiano,0064-0292,dʒ,,,tuscan,,6
41_porcari_0064-0292,41_porcari,0064-0292,dʒ,,,tuscan,,4
43_staffoli_0064-0292,43_staffoli,0064-0292,dʒ,,,tuscan,,5
